Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Price per 100g,Profit,Month,Year,Day,Cost,Profit Margin %,Total Sales,Total Profit,Size Category
MSJ-11909-468,2021-11-13,07878-45872-CC,E-D-2.5,5,Cobby Cromwell,ccromwell76@desdev.cn,+1 (562) 516-6052,45604 Bunker Hill Court,Whittier,United States,90610,No,Exc,D,2.5,27.945,1.1178,3.07395,November,2021,Saturday,24.87105,11.0,139.725,15.36975,Large
DKB-78053-329,2021-06-08,12444-05174-OO,R-M-0.2,2,Irv Hay,ihay77@lulu.com,+44 (878) 199-6257,667 Florence Drive,Sheffield,United Kingdom,S33,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998,June,2021,Tuesday,2.8059,6.0,5.97,0.35819999999999996,Small
DFZ-45083-941,2020-11-21,34665-62561-AU,R-L-2.5,1,Tani Taffarello,ttaffarello78@sciencedaily.com,Missing,26 Linden Center,Saint Louis,United States,63180,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,November,2020,Saturday,25.835899999999995,6.000000000000001,27.484999999999996,1.6490999999999998,Large
OTA-40969-710,2019-03-14,77877-11993-QH,R-L-1,5,Monique Canty,mcanty79@jigsy.com,+1 (814) 215-3753,21342 Schiller Parkway,Erie,United States,16522,Yes,Rob,L,1.0,11.95,1.1949999999999998,0.717,March,2019,Thursday,11.232999999999999,6.0,59.75,3.585,Large
GRH-45571-667,2019-08-16,32291-18308-YZ,E-M-1,3,Javier Kopke,jkopke7a@auda.org.au,+1 (253) 638-4435,04 Hanson Junction,Tacoma,United States,98464,No,Exc,M,1.0,13.75,1.375,1.5125,August,2019,Friday,12.2375,11.0,41.25,4.5375,Large
NXV-05302-067,2019-04-22,25754-33191-ZI,L-M-2.5,4,Mar McIver,Missing,+1 (571) 479-3812,6 Carberry Pass,Richmond,United States,23277,No,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,April,2019,Monday,29.114549999999998,13.0,133.85999999999999,17.401799999999998,Large
VZH-86274-142,2022-05-02,53120-45532-KL,R-L-1,5,Arabella Fransewich,Missing,+353 (336) 656-6944,675 Ruskin Road,Kinsealy-Drinan,Ireland,D17,Yes,Rob,L,1.0,11.95,1.1949999999999998,0.717,May,2022,Monday,11.232999999999999,6.0,59.75,3.585,Large
KIX-93248-135,2020-02-11,36605-83052-WB,A-D-0.5,1,Violette Hellmore,vhellmore7d@bbc.co.uk,+1 (501) 899-4038,87597 Butternut Alley,Little Rock,United States,72204,Yes,Ara,D,0.5,5.97,1.194,0.5373,February,2020,Tuesday,5.4327,9.000000000000002,5.97,0.5373,Medium
AXR-10962-010,2021-03-28,53683-35977-KI,E-D-1,2,Myles Seawright,mseawright7e@nbcnews.com,+44 (638) 528-2467,5021 Summit Drive,Newton,United Kingdom,NG34,No,Exc,D,1.0,12.15,1.215,1.3365,March,2021,Sunday,10.813500000000001,11.0,24.3,2.673,Large
IHS-71573-008,2021-05-08,07972-83134-NM,E-D-0.2,6,Silvana Northeast,snortheast7f@mashable.com,+1 (775) 344-1930,4306 Northfield Place,Sparks,United States,89436,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003,May,2021,Saturday,3.24405,11.0,21.87,2.4057000000000004,Small
QTR-19001-114,2019-11-21,01035-70465-UO,A-D-1,2,Anselma Attwater,aattwater5u@wikia.com,+1 (434) 821-8618,72 Maryland Terrace,Charlottesville,United States,22908,Yes,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,November,2019,Thursday,9.054499999999999,9.0,19.9,1.7909999999999997,Large
WBK-62297-910,2021-05-17,25514-23938-IQ,A-D-0.2,2,Monica Fearon,mfearon7h@reverbnation.com,+1 (972) 686-6332,41524 Mandrake Center,Denton,United States,76210,No,Ara,D,0.2,2.985,1.4925,0.26865,May,2021,Monday,2.71635,9.000000000000002,5.97,0.5373,Small
OGY-19377-175,2019-07-09,49084-44492-OJ,E-D-0.5,1,Barney Chisnell,Missing,Missing,5915 Hallows Court,Tullamore,Ireland,R35,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,July,2019,Tuesday,6.4881,11.0,7.29,0.8019000000000001,Medium
ESR-66651-814,2020-05-20,76624-72205-CK,A-D-0.2,4,Jasper Sisneros,jsisneros7j@a8.net,+1 (919) 448-8909,38 Dryden Plaza,Raleigh,United States,27635,Yes,Ara,D,0.2,2.985,1.4925,0.26865,May,2020,Wednesday,2.71635,9.000000000000002,11.94,1.0746,Small
CPX-46916-770,2021-08-27,12729-50170-JE,R-L-1,6,Zachariah Carlson,zcarlson7k@bigcartel.com,+353 (259) 651-4128,4825 Bowman Crossing,Shankill,Ireland,A98,Yes,Rob,L,1.0,11.95,1.1949999999999998,0.717,August,2021,Friday,11.232999999999999,6.0,71.69999999999999,4.302,Large
MDC-03318-645,2022-04-30,43974-44760-QI,A-L-0.2,2,Warner Maddox,wmaddox7l@timesonline.co.uk,+1 (917) 310-4684,6223 North Hill,New York City,United States,10105,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996,April,2022,Saturday,3.5353499999999998,9.0,7.77,0.6992999999999999,Small
SFF-86059-407,2020-06-03,30585-48726-BK,A-M-2.5,1,Donnie Hedlestone,dhedlestone7m@craigslist.org,+1 (203) 768-3169,02670 Superior Way,Stamford,United States,6905,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,June,2020,Wednesday,23.546249999999997,9.0,25.874999999999996,2.3287499999999994,Large
SCL-94540-788,2022-06-13,16123-07017-TY,E-L-2.5,6,Teddi Crowthe,tcrowthe7n@europa.eu,+1 (419) 561-6809,7 Eastlawn Alley,Toledo,United States,43666,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,June,2022,Monday,30.397949999999994,11.0,204.92999999999995,22.542299999999997,Large
HVU-21634-076,2020-06-10,27723-45097-MH,R-L-2.5,4,Dorelia Bury,dbury7o@tinyurl.com,+353 (262) 842-7103,305 Holy Cross Way,Castleblayney,Ireland,A75,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,June,2020,Wednesday,25.835899999999995,6.000000000000001,109.93999999999998,6.596399999999999,Large
XUS-73326-418,2020-12-18,37078-56703-AF,E-L-1,6,Gussy Broadbear,gbroadbear7p@omniture.com,+1 (573) 758-1104,0 Manitowish Hill,Columbia,United States,65211,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,December,2020,Friday,13.2165,11.0,89.1,9.801,Large
XWD-18933-006,2019-08-31,79420-11075-MY,A-L-0.2,2,Emlynne Palfrey,epalfrey7q@devhub.com,+1 (260) 500-7893,2793 Vera Point,Fort Wayne,United States,46852,Yes,Ara,L,0.2,3.885,1.9425,0.34964999999999996,August,2019,Saturday,3.5353499999999998,9.0,7.77,0.6992999999999999,Small
HPD-65272-772,2019-02-25,57504-13456-UO,L-M-2.5,1,Parsifal Metrick,pmetrick7r@rakuten.co.jp,+1 (314) 572-2164,091 Old Gate Road,Saint Louis,United States,63143,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,February,2019,Monday,29.114549999999998,13.0,33.464999999999996,4.3504499999999995,Large
JEG-93140-224,2021-02-07,53751-57560-CN,E-M-0.5,5,Christopher Grieveson,Missing,+1 (208) 826-3825,91 Old Gate Road,Portland,United States,97211,Yes,Exc,M,0.5,8.25,1.65,0.9075,February,2021,Sunday,7.3425,11.0,41.25,4.5375,Medium
NNH-62058-950,2021-01-14,96112-42558-EA,E-L-1,4,Karlan Karby,kkarby7t@sbwire.com,+1 (303) 516-4935,4 Linden Park,Boulder,United States,80305,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,January,2021,Thursday,13.2165,11.0,59.4,6.534,Large
LTD-71429-845,2019-02-24,03157-23165-UB,A-L-0.5,1,Flory Crumpe,fcrumpe7u@ftc.gov,+44 (564) 507-1056,1 Hanover Terrace,Norton,United Kingdom,NN11,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,February,2019,Sunday,7.0706999999999995,9.0,7.77,0.6992999999999999,Medium
MPV-26985-215,2019-06-23,51466-52850-AG,R-D-0.5,1,Amity Chatto,achatto7v@sakura.ne.jp,+44 (522) 740-3583,2 Morrow Hill,Sheffield,United Kingdom,S33,Yes,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,June,2019,Sunday,5.0478,6.0,5.369999999999999,0.32219999999999993,Medium
IYO-10245-081,2020-05-09,57145-31023-FK,E-M-2.5,3,Nanine McCarthy,Missing,+1 (502) 913-2943,27 Pine View Crossing,Louisville,United States,40298,No,Exc,M,2.5,31.624999999999996,1.265,3.47875,May,2020,Saturday,28.146249999999995,11.0,94.87499999999999,10.43625,Large
BYZ-39669-954,2020-07-18,66408-53777-VE,L-L-2.5,1,Lyndsey Megany,Missing,+1 (716) 790-4379,7536 Homewood Place,Buffalo,United States,14276,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995,July,2020,Saturday,31.71585,13.0,36.455,4.7391499999999995,Large
EFB-72860-209,2019-10-17,53035-99701-WG,A-M-0.2,4,Byram Mergue,bmergue7y@umn.edu,Missing,801 Sloan Plaza,Canton,United States,44710,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,October,2019,Thursday,3.07125,8.999999999999998,13.5,1.2149999999999999,Small
GMM-72397-378,2022-05-16,45899-92796-EI,R-L-0.2,4,Kerr Patise,kpatise7z@jigsy.com,+1 (617) 552-8968,2469 Hayes Lane,Boston,United States,2114,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,May,2022,Monday,3.3698999999999995,6.0,14.339999999999998,0.8603999999999998,Small
LYP-52345-883,2021-03-24,17649-28133-PY,E-M-0.5,1,Mathew Goulter,Missing,+353 (968) 887-1849,3 Sunfield Terrace,Kinlough,Ireland,F94,Yes,Exc,M,0.5,8.25,1.65,0.9075,March,2021,Wednesday,7.3425,11.0,8.25,0.9075,Medium
DFK-35846-692,2019-11-03,49612-33852-CN,R-D-0.2,5,Marris Grcic,Missing,Missing,758 Acker Point,Lynchburg,United States,24515,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,November,2019,Sunday,2.5239,6.0,13.424999999999997,0.8054999999999999,Small
XAH-93337-609,2021-10-28,66976-43829-YG,A-D-1,5,Domeniga Duke,dduke82@vkontakte.ru,+1 (626) 268-7265,472 Mosinee Crossing,Los Angeles,United States,90071,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,October,2021,Thursday,9.054499999999999,9.0,49.75,4.477499999999999,Large
QKA-72582-644,2020-12-16,64852-04619-XZ,E-M-0.5,2,Violante Skouling,Missing,Missing,9366 Bunting Center,Drumcondra,Ireland,D11,No,Exc,M,0.5,8.25,1.65,0.9075,December,2020,Wednesday,7.3425,11.0,16.5,1.815,Medium
ZDK-84567-102,2021-11-29,58690-31815-VY,A-D-0.5,3,Isidore Hussey,ihussey84@mapy.cz,Missing,641 Birchwood Place,Birmingham,United States,35236,No,Ara,D,0.5,5.97,1.194,0.5373,November,2021,Monday,5.4327,9.000000000000002,17.91,1.6118999999999999,Medium
WAV-38301-984,2021-03-20,62863-81239-DT,A-D-0.5,5,Cassie Pinkerton,cpinkerton85@upenn.edu,+1 (202) 727-7464,5205 Graceland Point,Alexandria,United States,22309,No,Ara,D,0.5,5.97,1.194,0.5373,March,2021,Saturday,5.4327,9.000000000000002,29.849999999999998,2.6865,Medium
KZR-33023-209,2022-04-08,21177-40725-CF,E-L-1,3,Micki Fero,Missing,+1 (203) 722-1559,9 Burrows Way,Danbury,United States,6816,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,April,2022,Friday,13.2165,11.0,44.55,4.9005,Large
ULM-49433-003,2020-08-14,99421-80253-UI,E-M-1,2,Cybill Graddell,Missing,Missing,8 Reindahl Alley,Albany,United States,12205,No,Exc,M,1.0,13.75,1.375,1.5125,August,2020,Friday,12.2375,11.0,27.5,3.025,Large
SIB-83254-136,2019-05-12,45315-50206-DK,R-M-0.5,6,Dorian Vizor,dvizor88@furl.net,+1 (941) 130-0581,6023 Novick Parkway,Naples,United States,34108,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,May,2019,Sunday,5.6118,6.0,35.82,2.1491999999999996,Medium
NOK-50349-551,2021-03-03,09595-95726-OV,R-D-0.5,3,Eddi Sedgebeer,esedgebeer89@oaic.gov.au,+1 (305) 898-4252,9715 Shopko Hill,Miami Beach,United States,33141,Yes,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,March,2021,Wednesday,5.0478,6.0,16.11,0.9665999999999998,Medium
YIS-96268-844,2020-02-11,60221-67036-TD,E-L-0.2,6,Ken Lestrange,klestrange8a@lulu.com,+1 (404) 479-6402,1961 Sage Way,Atlanta,United States,30358,Yes,Exc,L,0.2,4.455,2.2275,0.49005,February,2020,Tuesday,3.96495,11.0,26.73,2.9402999999999997,Small
CXI-04933-855,2019-04-27,62923-29397-KX,E-L-2.5,6,Lacee Tanti,ltanti8b@techcrunch.com,+1 (361) 383-8015,29668 Bashford Trail,Corpus Christi,United States,78405,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,April,2019,Saturday,30.397949999999994,11.0,204.92999999999995,22.542299999999997,Large
IZU-90429-382,2022-03-26,33011-52383-BA,A-L-1,3,Arel De Lasci,ade8c@1und1.de,+1 (808) 868-6669,80254 Cherokee Alley,Honolulu,United States,96835,Yes,Ara,L,1.0,12.95,1.295,1.1655,March,2022,Saturday,11.7845,9.0,38.849999999999994,3.4965,Large
WIT-40912-783,2020-09-28,86768-91598-FA,L-D-0.2,4,Trescha Jedrachowicz,tjedrachowicz8d@acquirethisname.com,+1 (512) 635-4547,4019 Hagan Plaza,Austin,United States,78737,Yes,Lib,D,0.2,3.885,1.9425,0.50505,September,2020,Monday,3.37995,13.0,15.54,2.0202,Small
PSD-57291-590,2019-10-24,37191-12203-MX,A-M-0.5,1,Perkin Stonner,pstonner8e@moonfruit.com,+1 (410) 158-5285,09771 Rigney Center,Baltimore,United States,21290,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,October,2019,Thursday,6.1425,8.999999999999998,6.75,0.6074999999999999,Medium
GOI-41472-677,2021-08-04,16545-76328-JY,E-D-2.5,4,Darrin Tingly,dtingly8f@goo.ne.jp,Missing,6094 Dawn Junction,Lexington,United States,40596,Yes,Exc,D,2.5,27.945,1.1178,3.07395,August,2021,Wednesday,24.87105,11.0,111.78,12.2958,Large
KTX-17944-494,2019-12-29,74330-29286-RO,A-L-0.2,1,Claudetta Rushe,crushe8n@about.me,+1 (704) 883-8274,7 Corben Plaza,Charlotte,United States,28299,Yes,Ara,L,0.2,3.885,1.9425,0.34964999999999996,December,2019,Sunday,3.5353499999999998,9.0,3.885,0.34964999999999996,Small
RDM-99811-230,2019-11-27,22349-47389-GY,L-M-0.2,5,Benn Checci,bchecci8h@usa.gov,+44 (237) 377-1917,88 West Avenue,Eaton,United Kingdom,DN22,No,Lib,M,0.2,4.365,2.1825,0.56745,November,2019,Wednesday,3.79755,13.0,21.825000000000003,2.83725,Small
JTU-55897-581,2020-02-29,70290-38099-GB,R-M-0.2,5,Janifer Bagot,jbagot8i@mac.com,+1 (402) 659-3815,8580 Autumn Leaf Trail,Lincoln,United States,68505,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998,February,2020,Saturday,2.8059,6.0,14.924999999999999,0.8955,Small
CRK-07584-240,2021-01-31,18741-72071-PP,A-M-1,3,Ermin Beeble,ebeeble8j@soundcloud.com,+1 (513) 141-9892,14777 Leroy Avenue,Cincinnati,United States,45254,Yes,Ara,M,1.0,11.25,1.125,1.0125,January,2021,Sunday,10.2375,9.0,33.75,3.0374999999999996,Large
MKE-75518-399,2022-06-17,62588-82624-II,A-M-1,3,Cos Fluin,cfluin8k@flickr.com,Missing,88 Jenna Point,Sheffield,United Kingdom,S33,No,Ara,M,1.0,11.25,1.125,1.0125,June,2022,Friday,10.2375,9.0,33.75,3.0374999999999996,Large
AEL-51169-725,2020-02-03,37430-29579-HD,L-M-0.2,6,Eveleen Bletsor,ebletsor8l@vinaora.com,+1 (860) 182-4246,9076 Manley Center,West Hartford,United States,6127,Yes,Lib,M,0.2,4.365,2.1825,0.56745,February,2020,Monday,3.79755,13.0,26.19,3.4047,Small
ZGM-83108-823,2022-01-25,84132-22322-QT,E-L-1,1,Paola Brydell,pbrydell8m@bloglovin.com,+353 (522) 527-0155,826 Judy Alley,Listowel,Ireland,V31,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,January,2022,Tuesday,13.2165,11.0,14.85,1.6335,Large
JBP-78754-392,2020-04-30,74330-29286-RO,E-M-2.5,6,Claudetta Rushe,crushe8n@about.me,+1 (704) 883-8274,7 Corben Plaza,Charlotte,United States,28299,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,April,2020,Thursday,28.146249999999995,11.0,189.74999999999997,20.8725,Large
RNH-54912-747,2021-05-01,37445-17791-NQ,R-M-0.5,1,Natka Leethem,nleethem8o@mac.com,+1 (318) 839-1492,12 Stone Corner Avenue,Alexandria,United States,71307,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,May,2021,Saturday,5.6118,6.0,5.97,0.35819999999999996,Medium
JDS-33440-914,2021-10-28,58511-10548-ZU,R-M-1,3,Ailene Nesfield,anesfield8p@people.com.cn,+44 (418) 372-8139,59 Rieder Lane,Belfast,United Kingdom,BT2,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597,October,2021,Thursday,9.353,6.000000000000001,29.849999999999998,1.791,Large
SYX-48878-182,2021-08-29,47725-34771-FJ,R-D-1,5,Stacy Pickworth,Missing,+1 (702) 723-3139,81014 Delladonna Terrace,Las Vegas,United States,89115,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,August,2021,Sunday,8.413,6.0,44.75,2.6849999999999996,Large
ZGD-94763-868,2019-12-27,53086-67334-KT,E-L-2.5,1,Melli Brockway,mbrockway8r@ibm.com,+1 (515) 216-0617,0528 Thackeray Pass,Des Moines,United States,50369,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,December,2019,Friday,30.397949999999994,11.0,34.154999999999994,3.7570499999999996,Large
CZY-70361-485,2019-06-25,83308-82257-UN,E-L-2.5,6,Nanny Lush,nlush8s@dedecms.com,+353 (360) 805-4030,1 Annamark Drive,Ballivor,Ireland,D17,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,June,2019,Tuesday,30.397949999999994,11.0,204.92999999999995,22.542299999999997,Large
RJR-12175-899,2019-03-02,37274-08534-FM,E-D-0.5,3,Selma McMillian,smcmillian8t@csmonitor.com,+1 (330) 407-0631,6404 Heffernan Junction,Akron,United States,44315,No,Exc,D,0.5,7.29,1.458,0.8019000000000001,March,2019,Saturday,6.4881,11.0,21.87,2.4057000000000004,Medium
ELB-07929-407,2022-01-02,54004-04664-AA,A-M-2.5,2,Tess Bennison,tbennison8u@google.cn,+1 (561) 413-7904,00225 Fieldstone Center,West Palm Beach,United States,33405,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,January,2022,Sunday,23.546249999999997,9.0,51.74999999999999,4.657499999999999,Large
UJQ-54441-340,2019-07-30,26822-19510-SD,E-M-0.2,2,Gabie Tweed,gtweed8v@yolasite.com,Missing,0 Fairview Lane,Fresno,United States,93715,Yes,Exc,M,0.2,4.125,2.0625,0.45375,July,2019,Tuesday,3.67125,11.0,8.25,0.9075,Small
UJQ-54441-340,2019-07-30,26822-19510-SD,A-L-0.2,5,Gabie Tweed,gtweed8v@yolasite.com,Missing,0 Fairview Lane,Fresno,United States,93715,Yes,Ara,L,0.2,3.885,1.9425,0.34964999999999996,July,2019,Tuesday,3.5353499999999998,9.0,19.424999999999997,1.7482499999999999,Small
OWY-43108-475,2020-12-05,06432-73165-ML,A-M-0.2,6,Gaile Goggin,ggoggin8x@wix.com,+353 (484) 159-9549,654 Mandrake Plaza,Sandyford,Ireland,D04,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,December,2020,Saturday,3.07125,8.999999999999998,20.25,1.8224999999999998,Small
GNO-91911-159,2020-12-17,96503-31833-CW,L-D-0.5,3,Skylar Jeyness,sjeyness8y@biglobe.ne.jp,+353 (460) 272-4069,43 Fremont Point,Dublin,Ireland,D04,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,December,2020,Thursday,6.7599,13.0,23.31,3.0303,Medium
CNY-06284-066,2021-06-26,63985-64148-MG,E-D-0.2,5,Donica Bonhome,dbonhome8z@shinystat.com,+1 (865) 238-4985,73509 Victoria Junction,Knoxville,United States,37924,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003,June,2021,Saturday,3.24405,11.0,18.225,2.00475,Small
OQS-46321-904,2019-07-20,19597-91185-CM,E-M-1,1,Diena Peetermann,Missing,+1 (913) 671-7118,05926 Northfield Parkway,Shawnee Mission,United States,66276,No,Exc,M,1.0,13.75,1.375,1.5125,July,2019,Saturday,12.2375,11.0,13.75,1.5125,Large
IBW-87442-480,2022-07-14,79814-23626-JR,A-L-2.5,1,Trina Le Sarr,tle91@epa.gov,+1 (415) 176-8216,96 Rigney Trail,San Francisco,United States,94132,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,July,2022,Thursday,27.104349999999997,9.0,29.784999999999997,2.6806499999999995,Large
DGZ-82537-477,2020-08-14,43439-94003-DW,R-D-1,5,Flynn Antony,Missing,+1 (205) 680-5859,5678 Doe Crossing Junction,Birmingham,United States,35244,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,August,2020,Friday,8.413,6.0,44.75,2.6849999999999996,Large
LPS-39089-432,2019-04-24,97655-45555-LI,R-D-1,5,Baudoin Alldridge,balldridge93@yandex.ru,+1 (646) 561-0082,14 Oriole Hill,Brooklyn,United States,11215,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,April,2019,Wednesday,8.413,6.0,44.75,2.6849999999999996,Large
MQU-86100-929,2019-06-04,64418-01720-VW,L-L-0.5,4,Homer Dulany,Missing,+1 (915) 761-6081,1988 Autumn Leaf Crossing,El Paso,United States,79934,Yes,Lib,L,0.5,9.51,1.902,1.2363,June,2019,Tuesday,8.2737,13.0,38.04,4.9452,Medium
XUR-14132-391,2022-08-08,96836-09258-RI,R-D-0.5,4,Lisa Goodger,lgoodger95@guardian.co.uk,Missing,86634 Nova Plaza,Sacramento,United States,94250,Yes,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,August,2022,Monday,5.0478,6.0,21.479999999999997,1.2887999999999997,Medium
OVI-27064-381,2019-11-13,37274-08534-FM,R-D-0.5,3,Selma McMillian,smcmillian8t@csmonitor.com,+1 (330) 407-0631,6404 Heffernan Junction,Akron,United States,44315,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,November,2019,Wednesday,5.0478,6.0,16.11,0.9665999999999998,Medium
SHP-17012-870,2020-06-07,69529-07533-CV,R-M-2.5,1,Corine Drewett,cdrewett97@wikipedia.org,+1 (561) 651-3098,1881 Elgar Parkway,Boynton Beach,United States,33436,Yes,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998,June,2020,Sunday,21.511899999999997,6.0,22.884999999999998,1.3730999999999998,Large
FDY-03414-903,2019-08-12,94840-49457-UD,A-D-0.5,3,Quinn Parsons,qparsons98@blogtalkradio.com,+1 (323) 848-5169,47 Farwell Park,Los Angeles,United States,90094,Yes,Ara,D,0.5,5.97,1.194,0.5373,August,2019,Monday,5.4327,9.000000000000002,17.91,1.6118999999999999,Medium
WXT-85291-143,2019-09-04,81414-81273-DK,R-M-0.5,4,Vivyan Ceely,vceely99@auda.org.au,+1 (410) 876-8486,080 Stoughton Hill,Baltimore,United States,21275,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,September,2019,Wednesday,5.6118,6.0,23.88,1.4327999999999999,Medium
QNP-18893-547,2019-10-04,76930-61689-CH,R-L-1,5,Elonore Goodings,Missing,Missing,7 Grim Point,Salt Lake City,United States,84125,No,Rob,L,1.0,11.95,1.1949999999999998,0.717,October,2019,Friday,11.232999999999999,6.0,59.75,3.585,Large
DOH-92927-530,2020-02-24,12839-56537-TQ,L-L-0.2,6,Clement Vasiliev,cvasiliev9b@discuz.net,+1 (214) 507-8264,49 Eliot Alley,Garland,United States,75049,Yes,Lib,L,0.2,4.755,2.3775,0.61815,February,2020,Monday,4.13685,13.0,28.53,3.7089,Small
HGJ-82768-173,2021-08-26,62741-01322-HU,A-M-1,4,Terencio O'Moylan,tomoylan9c@liveinternet.ru,+44 (911) 807-7254,19 Kings Pass,Church End,United Kingdom,CB4,No,Ara,M,1.0,11.25,1.125,1.0125,August,2021,Thursday,10.2375,9.0,45.0,4.05,Large
YPT-95383-088,2021-10-03,43439-94003-DW,E-D-2.5,2,Flynn Antony,Missing,+1 (205) 680-5859,5678 Doe Crossing Junction,Birmingham,United States,35244,No,Exc,D,2.5,27.945,1.1178,3.07395,October,2021,Sunday,24.87105,11.0,55.89,6.1479,Large
OYH-16533-767,2020-06-13,44932-34838-RM,E-L-1,4,Wyatan Fetherston,wfetherston9e@constantcontact.com,+1 (212) 724-3420,74 Morning Avenue,New York City,United States,10184,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,June,2020,Saturday,13.2165,11.0,59.4,6.534,Large
DWW-28642-549,2021-03-01,91181-19412-RQ,E-D-0.2,2,Emmaline Rasmus,erasmus9f@techcrunch.com,+1 (617) 830-9474,045 Jackson Junction,Boston,United States,2216,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003,March,2021,Monday,3.24405,11.0,7.29,0.8019000000000001,Small
CGO-79583-871,2019-03-04,37182-54930-XC,E-D-0.5,1,Wesley Giorgioni,wgiorgioni9g@wikipedia.org,+1 (415) 960-7198,45 Trailsway Avenue,San Francisco,United States,94132,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,March,2019,Monday,6.4881,11.0,7.29,0.8019000000000001,Medium
TFY-52090-386,2019-10-13,08613-17327-XT,E-L-0.5,2,Lucienne Scargle,lscargle9h@myspace.com,+1 (317) 136-7045,62 Pepper Wood Plaza,Indianapolis,United States,46295,No,Exc,L,0.5,8.91,1.782,0.9801,October,2019,Sunday,7.9299,11.0,17.82,1.9602,Medium
TFY-52090-386,2019-10-13,08613-17327-XT,L-D-0.5,5,Lucienne Scargle,lscargle9h@myspace.com,+1 (317) 136-7045,62 Pepper Wood Plaza,Indianapolis,United States,46295,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,October,2019,Sunday,6.7599,13.0,38.849999999999994,5.0504999999999995,Medium
NYY-73968-094,2019-08-15,70451-38048-AH,R-D-0.5,6,Noam Climance,nclimance9j@europa.eu,Missing,34 Orin Crossing,Seattle,United States,98148,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,August,2019,Thursday,5.0478,6.0,32.22,1.9331999999999996,Medium
QEY-71761-460,2021-11-29,35442-75769-PL,R-M-1,2,Catarina Donn,Missing,+353 (950) 306-4776,74 Logan Avenue,Dunmanway,Ireland,P47,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597,November,2021,Monday,9.353,6.000000000000001,19.9,1.194,Large
GKQ-82603-910,2020-01-19,83737-56117-JE,R-L-1,5,Ameline Snazle,asnazle9l@oracle.com,+1 (334) 193-6359,246 Katie Terrace,Montgomery,United States,36109,No,Rob,L,1.0,11.95,1.1949999999999998,0.717,January,2020,Sunday,11.232999999999999,6.0,59.75,3.585,Large
